Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,958,47.6,0.608,0.34,44.4,0.244
0.01,946.7,46.1,0.601,0.328,44.3,0.232
0.02,935.4,44.6,0.594,0.316,44.1,0.221
0.03,924.1,43.1,0.586,0.304,43.9,0.209
0.04,918.7,42.5,0.583,0.288,43.8,0.172
0.05,916.3,42.4,0.581,0.27,43.6,0.121
0.06,914,42.3,0.58,0.252,43.5,0.0696
0.07,909.8,42.1,0.577,0.238,43.3,0.0351
0.08,902,41.7,0.572,0.232,43,0.0334
0.09,894.2,41.3,0.567,0.226,42.7,0.0318
0.1,886.4,40.9,0.562,0.22,42.4,0.0301
0.11,884.1,40.9,0.56,0.217,41.9,0.0293
0.12,881.8,40.9,0.559,0.214,41.4,0.0285
0.13,879.5,40.9,0.558,0.211,40.9,0.0277
0.14,877.6,40.8,0.556,0.208,40.5,0.0268
0.15,875.9,40.7,0.556,0.205,40.2,0.026
0.16,874.1,40.6,0.555,0.202,39.9,0.0252
0.17,872.7,40.5,0.554,0.199,39.6,0.0244
0.18,872,40.3,0.553,0.196,39.5,0.0236
0.19,871.2,40.1,0.553,0.193,39.3,0.0227
0.2,870.4,40,0.552,0.19,39.1,0.0219
0.21,869.2,40,0.551,0.187,39,0.0195
0.22,868.1,39.9,0.551,0.184,39,0.017
0.23,866.9,39.9,0.55,0.181,38.9,0.0145
0.24,866.3,39.5,0.55,0.18,38.6,0.0132
0.25,866,39,0.55,0.18,38.3,0.0123
0.26,865.6,38.5,0.549,0.18,37.9,0.0115
0.27,864.8,37.7,0.549,0.18,37.5,0.011
0.28,863.1,36.4,0.547,0.18,37.1,0.011
0.29,861.4,35.1,0.546,0.18,36.7,0.011
0.3,859.7,33.8,0.545,0.18,36.3,0.011
0.31,856.6,33.6,0.543,0.18,36.3,0.00767
0.32,853.6,33.4,0.541,0.18,36.3,0.00438
0.33,850.5,33.2,0.54,0.18,36.3,0.0011
0.34,848.3,32.7,0.538,0.18,36.1,0
0.35,846.6,32,0.537,0.18,35.8,0
0.36,844.9,31.3,0.536,0.18,35.6,0
0.37,842.7,30.9,0.534,0.179,35,0
0.38,839.5,30.8,0.532,0.176,33.8,0
0.39,836.4,30.8,0.53,0.173,32.7,0
0.4,833.3,30.7,0.528,0.17,31.5,0
0.41,833,30.5,0.528,0.17,31,0
0.42,832.8,30.3,0.528,0.17,30.5,0
0.43,832.5,30.2,0.528,0.17,30.1,0
0.44,831.1,29.9,0.527,0.17,29.8,0
0.45,829.1,29.6,0.526,0.17,29.5,0
0.46,827.1,29.2,0.525,0.17,29.3,0
0.47,825.2,29,0.524,0.169,29.2,0
0.48,823.4,28.9,0.522,0.166,29.2,0
0.49,821.6,28.8,0.521,0.163,29.1,0
0.5,819.8,28.7,0.52,0.16,29.1,0
0.51,816.4,28.7,0.518,0.16,29.1,0
0.52,813,28.6,0.516,0.16,29.1,0
0.53,809.6,28.6,0.514,0.16,29.1,0
0.54,808.1,28.1,0.513,0.16,29.1,0
0.55,807.4,27.4,0.512,0.16,29.1,0
0.56,806.7,26.8,0.511,0.16,29,0
0.57,805.7,26.2,0.511,0.159,28.9,0
0.58,804.1,25.9,0.51,0.156,28.7,0
0.59,802.4,25.5,0.509,0.153,28.5,0
0.6,800.7,25.2,0.508,0.15,28.3,0
0.61,800.2,24.8,0.508,0.15,27.9,0
0.62,799.7,24.5,0.507,0.15,27.5,0
0.63,799.2,24.1,0.507,0.15,27.1,0
0.64,798,23.7,0.506,0.15,26.8,0
0.65,796.5,23.3,0.506,0.15,26.5,0
0.66,795.1,22.9,0.505,0.15,26.2,0
0.67,793.4,22.6,0.503,0.15,25.9,0
0.68,791.1,22.5,0.502,0.15,25.4,0
0.69,788.9,22.4,0.501,0.15,25,0
0.7,786.6,22.3,0.499,0.15,24.6,0
0.71,786.1,21.9,0.499,0.147,24.3,0
0.72,785.7,21.6,0.498,0.144,24.1,0
0.73,785.3,21.2,0.498,0.141,23.8,0
0.74,781.8,21.1,0.496,0.14,23.3,0
0.75,776.8,21,0.492,0.14,22.8,0
0.76,771.8,20.9,0.489,0.14,22.2,0
0.77,768.3,20.7,0.487,0.14,21.8,0
0.78,767.8,20.3,0.487,0.14,21.8,0
0.79,767.2,19.8,0.486,0.14,21.7,0
0.8,766.7,19.3,0.486,0.14,21.7,0
0.81,763.6,18.8,0.484,0.14,21.5,0
0.82,760.4,18.3,0.482,0.14,21.3,0
0.83,757.3,17.9,0.481,0.14,21.1,0
0.84,736.6,17.2,0.467,0.14,21,0
0.85,707.2,16.4,0.449,0.14,20.9,0
0.86,677.8,15.5,0.43,0.14,20.8,0
0.87,657.2,15,0.416,0.139,20.8,0
0.88,654.2,14.8,0.415,0.136,20.7,0
0.89,651.1,14.7,0.413,0.133,20.7,0
0.9,648.1,14.6,0.411,0.13,20.6,0
0.91,608.7,13.9,0.386,0.13,20.5,0
0.92,569.3,13.2,0.361,0.13,20.4,0
0.93,529.8,12.4,0.336,0.13,20.3,0
0.94,487.6,11.7,0.31,0.13,20.3,0
0.95,444.1,10.9,0.282,0.13,20.3,0
0.96,400.5,10,0.254,0.13,20.2,0
0.97,343.8,8.79,0.218,0.13,20,0
0.98,261.1,6.64,0.166,0.13,19.4,0
0.99,178.4,4.5,0.113,0.13,18.8,0
1,95.64,2.35,0.0607,0.13,18.2,0
