WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,587.2,192.8,0,89.62,556.6,136,1251,13.1,2.52,10.6,0.253,0.0999,0.537,0,1,0,0,0.0027,0,0.372,0.15,0.15,0.18,0.28,0,1,0.0027397260273972603,2.5,0.19,0.81,0.19,44.8
1993,365,478.7,167.7,0,54.64,366.7,107.3,999.3,11.6,2.94,8.58,0.334,0.105,0.671,14,40,0,0.038,0.11,0,0.304,0.063,0.14,0.14,0.62,0.038,54,0.14794520547945206,3.02,0.25,0.74,0.26,41.3
1994,365,75.51,40.31,0,8.62,141.8,39.1,285.3,4.47,2.72,1.71,0.678,0.368,1,154,82,0,0.42,0.22,0,0.0479,0,0,0,0.58,0.42,236,0.6465753424657534,2.76,0.61,0.38,0.62,16.9
1995,366,128.1,66.01,0,14.58,170.6,32.5,411.7,5.39,2.8,2.25,0.662,0.26,1,208,30,0,0.57,0.082,0,0.0812,0,0,0.12,0.31,0.57,238,0.6520547945205479,3.14,0.52,0.42,0.58,23.8
1996,365,362.7,135.5,0,41.41,303.9,50.25,770.6,9.59,2.86,6.58,0.451,0.114,1,79,66,0,0.22,0.18,0,0.23,0,0.18,0.16,0.44,0.22,145,0.3972602739726027,3.01,0.3,0.69,0.31,37.8
1997,365,396.3,134.6,0,45.24,320.6,90.61,751.5,10.1,2.87,7.07,0.379,0.115,0.642,45,52,0,0.12,0.14,0,0.251,0,0.21,0.13,0.53,0.12,97,0.26575342465753427,3.03,0.28,0.7,0.3,39.2
1998,365,701.8,192.8,0,80.12,531.5,90.88,1500,16.8,3.13,13,0.283,0.0905,0.572,25,17,0,0.068,0.047,0,0.445,0.24,0.096,0.18,0.41,0.068,42,0.11506849315068493,3.8,0.19,0.77,0.23,41.8
1999,366,462.4,183.6,0,52.64,348.7,118.5,1100,11,2.87,8.14,0.328,0.106,0.608,3,28,0,0.0082,0.077,0,0.293,0.063,0.077,0.22,0.63,0.0082,31,0.08493150684931507,2.86,0.26,0.74,0.26,42
2000,365,734.2,192.8,0,83.81,617.6,100.7,1753,19.5,3.42,14.1,0.272,0.0852,0.516,8,28,0,0.022,0.077,0,0.466,0.24,0.13,0.19,0.41,0.022,36,0.09863013698630137,5.4,0.18,0.72,0.28,37.7
2001,365,270.6,68.61,0,30.89,240.4,74.2,426.1,7.58,2.87,4.56,0.439,0.212,0.97,76,23,0,0.21,0.063,0,0.172,0,0,0.25,0.55,0.21,99,0.27123287671232876,3.02,0.38,0.6,0.4,35.7
2002,365,326.3,126.4,0,37.25,278.8,67.14,739.9,8.79,2.87,5.72,0.419,0.169,0.775,80,42,0,0.22,0.12,0,0.207,0,0.055,0.29,0.44,0.22,122,0.33424657534246577,3.07,0.33,0.65,0.35,37.1
2003,366,695.5,192.8,0,79.18,632.6,101.2,2298,20,3.37,13.6,0.278,0.0645,0.514,1,42,0,0.0027,0.12,0,0.441,0.22,0.14,0.17,0.47,0.0027,43,0.1178082191780822,6.4,0.17,0.68,0.32,34.8
2004,365,276.3,83.54,0,31.54,246.2,70.84,481.3,7.76,2.88,4.73,0.442,0.182,1,71,32,0,0.19,0.088,0,0.175,0,0,0.29,0.52,0.19,103,0.2821917808219178,3.03,0.37,0.61,0.39,35.6
2005,365,478.6,160.8,0,54.63,361.4,55.78,933.8,11.4,2.87,8.48,0.372,0.115,0.932,43,27,0,0.12,0.074,0,0.304,0.044,0.17,0.19,0.47,0.12,70,0.1917808219178082,2.92,0.25,0.74,0.26,42
2006,365,777.8,192.8,0,88.79,736.7,114,2121,23.2,3.65,15.4,0.255,0.0802,0.465,0,7,0,0,0.019,0,0.493,0.29,0.1,0.17,0.43,0,7,0.019178082191780823,7.8,0.16,0.66,0.34,33.5
2007,366,712.7,192.8,17.09,81.14,626.9,148.2,2194,19.8,3.42,13.6,0.264,0.0741,0.486,0,0,0,0,0,0,0.452,0.23,0.093,0.18,0.5,0,0,0,6.2,0.17,0.69,0.31,36
2008,365,625.5,192.8,17,71.41,442,127.5,1300,13.9,2.89,11,0.265,0.0955,0.459,0,0,0,0,0,0,0.397,0.11,0.16,0.22,0.51,0,0,0,2.9,0.21,0.79,0.21,45
2009,365,786.7,192.8,0,89.81,711,131.8,2140,22.4,3.62,15.4,0.242,0.0796,0.486,0,8,0,0,0.022,0,0.499,0.28,0.11,0.18,0.43,0,8,0.021917808219178082,7,0.16,0.69,0.31,35.1
2010,365,816.3,192.8,20.26,93.18,716.2,155.9,1873,22.6,3.64,15.9,0.24,0.083,0.481,0,0,0,0,0,0,0.518,0.29,0.12,0.16,0.43,0,0,0,6.7,0.16,0.7,0.3,36.1
2011,366,398.4,113.9,0,45.35,315.1,94.36,656,9.97,2.87,7,0.356,0.144,0.763,30,45,0,0.082,0.12,0,0.253,0,0.12,0.23,0.57,0.082,75,0.2054794520547945,2.97,0.29,0.7,0.3,40
2012,365,607.7,192.8,0,69.37,461.9,90.53,1403,14.6,3.06,11.2,0.315,0.0932,0.574,36,29,0,0.099,0.079,0,0.385,0.17,0.14,0.16,0.43,0.099,65,0.1780821917808219,3.4,0.21,0.77,0.23,41.6
2013,365,714.9,192.8,0,81.61,510.4,113.5,1333,16.1,3.06,13,0.268,0.0999,0.5,0,6,0,0,0.016,0,0.453,0.25,0.11,0.17,0.47,0,6,0.01643835616438356,3.1,0.19,0.81,0.19,44.4
2014,365,486.3,144.6,0,55.52,365.1,107.2,851.7,11.5,2.9,8.57,0.33,0.106,0.672,13,31,0,0.036,0.085,0,0.308,0,0.24,0.15,0.58,0.036,44,0.12054794520547946,2.93,0.25,0.75,0.25,42.3
2015,366,506.7,174,0,57.69,381.4,89.99,1013,12.1,2.87,9.1,0.329,0.106,0.585,24,45,0,0.066,0.12,0,0.321,0.082,0.15,0.18,0.52,0.066,69,0.18904109589041096,3,0.24,0.75,0.25,41.9
2016,365,688.4,192.8,0,78.58,570.3,99.28,1918,18,3.22,13.1,0.275,0.0684,0.524,6,28,0,0.016,0.077,0,0.437,0.2,0.13,0.21,0.44,0.016,34,0.09315068493150686,4.9,0.18,0.73,0.27,38.2
2017,365,742.5,192.8,19.25,84.75,538.7,159.7,1403,17,3.21,13.6,0.253,0.0947,0.461,0,0,0,0,0,0,0.471,0.22,0.12,0.21,0.46,0,0,0,3.4,0.19,0.8,0.2,43.7
2018,365,260.4,90.77,0,29.72,235.9,65.8,527.2,7.44,2.86,4.44,0.472,0.169,1,84,29,0,0.23,0.079,0,0.165,0,0,0.22,0.55,0.23,113,0.3095890410958904,3,0.38,0.6,0.4,35
2019,366,663.9,192.8,0,75.58,541.5,55.43,1688,17.1,3.22,12.6,0.344,0.0815,0.938,51,13,0,0.14,0.036,0,0.421,0.23,0.1,0.14,0.39,0.14,64,0.17534246575342466,4.5,0.19,0.74,0.26,38.8
2020,365,798.4,192.8,16.29,91.14,611.3,125.2,1688,19.3,3.36,15,0.244,0.0967,0.475,0,0,0,0,0,0,0.506,0.27,0.12,0.18,0.42,0,0,0,4.3,0.17,0.78,0.22,41.4
2021,365,516.7,144.6,0,58.98,379.3,115.1,901.9,12,2.87,9.07,0.303,0.137,0.626,6,28,0,0.016,0.077,0,0.328,0,0.24,0.18,0.57,0.016,34,0.09315068493150686,2.93,0.24,0.76,0.24,43.1
2022,92,39.91,46.34,0,18.08,153.8,100.9,261.7,1.22,0.427,0.774,0.376,0.225,0.515,5,28,0,0.014,0.077,0,0.0253,0,0,0,0.24,0.014,33,0.09041095890410959,0.446,0.35,0.63,0.37,32.7
