WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,651.5,192.8,0,74.37,535.7,106.7,1901,16.9,3.61,12.1,0.306,0.0779,0.522,0,21,0,0,0.058,0,0.413,0.15,0.18,0.21,0.47,0,21,0.057534246575342465,4.8,0.21,0.72,0.28,38.6
2003,366,756,192.8,0,86.07,1003,178.9,4104,31.7,4.76,16,0.259,0.0532,0.5,0,9,0,0,0.025,0,0.479,0.29,0.12,0.19,0.41,0,9,0.024657534246575342,15.7,0.15,0.5,0.5,23.8
2004,365,490.7,181.1,0,56.02,372.1,129.4,1083,11.7,3.04,8.7,0.315,0.115,0.557,0,41,0,0,0.11,0,0.311,0.049,0.082,0.3,0.57,0,41,0.11232876712328767,3,0.26,0.74,0.26,41.9
2005,365,700.2,192.8,0,79.94,563.9,95.18,1672,17.8,3.26,13.2,0.276,0.0827,0.546,11,30,0,0.03,0.082,0,0.444,0.2,0.13,0.22,0.42,0.03,41,0.11232876712328767,4.6,0.18,0.74,0.26,39.3
2006,365,827.6,192.8,20.37,94.48,997.3,165.2,2863,31.5,4.87,17.3,0.255,0.0643,0.535,0,0,0,0,0,0,0.525,0.35,0.11,0.15,0.39,0,0,0,14.2,0.15,0.55,0.45,26.3
2007,366,792.9,192.8,0,90.27,721.9,197.2,2100,22.8,3.88,15.4,0.256,0.0792,0.469,0,3,0,0,0.0082,0,0.503,0.26,0.14,0.18,0.42,0,3,0.00821917808219178,7.4,0.17,0.68,0.32,34.8
2008,365,724.5,192.8,18.68,82.71,656.9,156.7,2377,20.7,3.82,13.8,0.269,0.0627,0.53,0,0,0,0,0,0,0.46,0.2,0.15,0.21,0.44,0,0,0,6.9,0.18,0.67,0.33,35
2009,365,824.3,192.8,0,94.09,1042,174.8,3159,32.9,5.02,17.5,0.25,0.0633,0.525,0,10,0,0,0.027,0,0.523,0.34,0.1,0.18,0.37,0,10,0.0273972602739726,15.4,0.15,0.53,0.47,25.1
2010,365,879.6,192.8,0,100.4,1008,199.9,3073,31.8,4.97,18.3,0.254,0.0706,0.538,0,3,0,0,0.0082,0,0.558,0.38,0.11,0.16,0.36,0,3,0.00821917808219178,13.5,0.16,0.58,0.42,27.7
2011,366,643.1,192.8,0,73.21,457.2,151,1259,14.5,3.02,11.4,0.27,0.0993,0.527,0,12,0,0,0.033,0,0.408,0.13,0.15,0.23,0.49,0,12,0.03287671232876712,3.1,0.21,0.79,0.21,44.4
2012,365,771.8,192.8,0,88.11,687.9,126.6,2430,21.7,3.59,14.9,0.253,0.0569,0.476,0,6,0,0,0.016,0,0.489,0.26,0.14,0.17,0.42,0,6,0.01643835616438356,6.8,0.17,0.69,0.31,35.6
2013,365,838.1,192.8,21.85,95.68,765.1,157.8,2220,24.1,3.89,16.3,0.243,0.0656,0.542,0,0,0,0,0,0,0.532,0.33,0.1,0.17,0.39,0,0,0,7.8,0.16,0.68,0.32,34.8
2014,365,768.2,192.8,0,87.7,570,164.6,1412,18,3.59,14.1,0.268,0.0885,0.546,0,4,0,0,0.011,0,0.487,0.24,0.15,0.15,0.46,0,4,0.010958904109589041,3.9,0.2,0.78,0.22,42.7
2015,366,754,192.8,19.31,85.84,648.4,146,2028,20.5,3.62,14.3,0.263,0.0694,0.534,0,0,0,0,0,0,0.478,0.24,0.12,0.19,0.46,0,0,0,6.2,0.18,0.7,0.3,36.8
2016,365,793.6,192.8,18.22,90.59,987,154.8,3573,31.1,4.73,16.6,0.248,0.0538,0.507,0,0,0,0,0,0,0.503,0.31,0.1,0.21,0.38,0,0,0,14.5,0.15,0.53,0.47,25.5
2017,365,851.3,192.8,26.17,97.18,985.3,213.9,3101,31.1,5.03,17.5,0.25,0.07,0.488,0,0,0,0,0,0,0.54,0.33,0.11,0.25,0.32,0,0,0,13.6,0.16,0.56,0.44,27.4
2018,365,468,126.6,0,53.43,356.8,118.7,723.8,11.3,3.11,8.12,0.333,0.137,0.607,5,43,0,0.014,0.12,0,0.297,0,0.19,0.19,0.61,0.014,48,0.13150684931506848,3.18,0.28,0.72,0.28,41.4
2019,366,739.9,192.8,0,84.24,920,89.99,3442,29.1,4.74,15.7,0.295,0.0634,0.578,24,46,0,0.066,0.13,0,0.469,0.32,0.085,0.16,0.38,0.066,70,0.1917808219178082,13.4,0.16,0.54,0.46,25.4
2020,365,894.6,192.8,0,102.1,910,184.9,2472,28.7,4.93,18.1,0.259,0.0599,0.538,0,11,0,0,0.03,0,0.567,0.37,0.11,0.17,0.35,0,11,0.030136986301369864,10.6,0.17,0.63,0.37,31.2
2021,365,769.5,192.8,0,87.84,681.7,197.2,2078,21.5,3.95,14.8,0.271,0.0713,0.543,0,12,0,0,0.033,0,0.488,0.26,0.1,0.22,0.42,0,12,0.03287671232876712,6.7,0.18,0.69,0.31,35.8
2022,92,73.75,56.57,21.65,33.4,215.5,171.2,317.2,1.71,0.527,1.19,0.319,0.186,0.426,0,0,0,0,0,0,0.0468,0,0,0.019,0.23,0,0,0,0.52,0.31,0.7,0.3,43.1
