Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,921.2,34.7,0.584,0.42,44.8,0.392
0.01,916,34,0.581,0.399,44.7,0.365
0.02,910.9,33.3,0.577,0.378,44.7,0.339
0.03,905.7,32.6,0.574,0.357,44.6,0.313
0.04,898,32.3,0.569,0.346,44.6,0.268
0.05,889.1,32.1,0.564,0.34,44.6,0.215
0.06,880.2,31.9,0.558,0.334,44.6,0.162
0.07,873.9,31.8,0.554,0.323,44.5,0.125
0.08,873,31.7,0.553,0.302,44,0.123
0.09,872,31.7,0.553,0.281,43.6,0.12
0.1,871.1,31.6,0.552,0.26,43.1,0.118
0.11,864.5,31.4,0.548,0.26,43,0.11
0.12,857.9,31.2,0.544,0.26,42.9,0.103
0.13,851.3,31,0.54,0.26,42.8,0.0956
0.14,848.2,30.8,0.538,0.252,42.8,0.0932
0.15,846.9,30.7,0.538,0.24,42.7,0.0932
0.16,845.6,30.6,0.537,0.228,42.6,0.0932
0.17,844.4,30.5,0.536,0.219,42.6,0.0921
0.18,843.6,30.4,0.535,0.216,42.5,0.0888
0.19,842.8,30.4,0.535,0.213,42.4,0.0855
0.2,842,30.3,0.534,0.21,42.3,0.0822
0.21,833.2,30.1,0.528,0.21,42.2,0.0732
0.22,824.4,29.9,0.523,0.21,42.2,0.0641
0.23,815.6,29.8,0.517,0.21,42.1,0.0551
0.24,812.3,29.7,0.515,0.21,41.7,0.0471
0.25,811.8,29.6,0.514,0.21,41.1,0.0397
0.26,811.3,29.5,0.514,0.21,40.5,0.0323
0.27,810.5,29.1,0.514,0.209,40,0.0274
0.28,809.3,28,0.513,0.206,39.6,0.0274
0.29,808.2,26.8,0.513,0.203,39.3,0.0274
0.3,807,25.7,0.512,0.2,38.9,0.0274
0.31,802.4,25.1,0.509,0.2,38.6,0.0266
0.32,797.8,24.6,0.506,0.2,38.4,0.0258
0.33,793.1,24,0.503,0.2,38.1,0.0249
0.34,791.5,23.7,0.502,0.198,37.7,0.0247
0.35,791.3,23.6,0.502,0.195,37.3,0.0247
0.36,791.1,23.6,0.502,0.192,36.8,0.0247
0.37,791,23.4,0.502,0.19,36.5,0.0247
0.38,790.8,23,0.502,0.19,36.4,0.0247
0.39,790.6,22.6,0.501,0.19,36.4,0.0247
0.4,790.5,22.2,0.501,0.19,36.3,0.0247
0.41,786.8,22.2,0.499,0.19,36.3,0.023
0.42,783,22.1,0.496,0.19,36.2,0.0214
0.43,779.3,22.1,0.494,0.19,36.2,0.0197
0.44,777.1,22,0.493,0.188,36.1,0.017
0.45,775.8,21.9,0.492,0.185,36,0.0137
0.46,774.5,21.8,0.491,0.182,35.9,0.0104
0.47,773,21.6,0.491,0.18,35.8,0.00822
0.48,771.1,21.2,0.489,0.18,35.7,0.00822
0.49,769.2,20.9,0.488,0.18,35.7,0.00822
0.5,767.3,20.5,0.487,0.18,35.6,0.00822
0.51,760,20.5,0.482,0.177,35.3,0.00658
0.52,752.7,20.5,0.477,0.174,34.9,0.00493
0.53,745.4,20.5,0.473,0.171,34.6,0.00329
0.54,739.1,20.4,0.469,0.17,34.5,0.00274
0.55,733.3,20.3,0.465,0.17,34.5,0.00274
0.56,727.4,20.3,0.461,0.17,34.5,0.00274
0.57,723.1,20.1,0.459,0.17,34.4,0.00247
0.58,721.8,19.7,0.458,0.17,34.3,0.00164
0.59,720.6,19.4,0.457,0.17,34.1,0.000822
0.6,719.3,19,0.456,0.17,33.9,0
0.61,715.2,18.8,0.454,0.17,33.9,0
0.62,711.1,18.6,0.451,0.17,33.9,0
0.63,707.1,18.4,0.449,0.17,33.9,0
0.64,702.4,18.2,0.446,0.17,33.6,0
0.65,697.5,18,0.443,0.17,33.3,0
0.66,692.6,17.7,0.439,0.17,32.9,0
0.67,688.5,17.4,0.436,0.169,32.6,0
0.68,686.3,17,0.435,0.166,32.5,0
0.69,684,16.5,0.433,0.163,32.4,0
0.7,681.8,16,0.432,0.16,32.3,0
0.71,678.8,15.7,0.43,0.16,31.9,0
0.72,675.7,15.4,0.428,0.16,31.5,0
0.73,672.7,15.1,0.427,0.16,31.1,0
0.74,663.1,14.8,0.421,0.16,30.5,0
0.75,650.3,14.6,0.412,0.16,29.7,0
0.76,637.5,14.3,0.404,0.16,28.9,0
0.77,626.3,14.1,0.397,0.16,28.3,0
0.78,618.7,14.1,0.393,0.16,27.9,0
0.79,611,14,0.388,0.16,27.6,0
0.8,603.3,14,0.383,0.16,27.2,0
0.81,603.1,13.8,0.383,0.16,27.1,0
0.82,602.9,13.7,0.382,0.16,27.1,0
0.83,602.7,13.6,0.382,0.16,27,0
0.84,584.8,13.2,0.371,0.158,27,0
0.85,558.1,12.8,0.354,0.155,26.9,0
0.86,531.4,12.3,0.337,0.152,26.9,0
0.87,511.1,12,0.324,0.15,26.9,0
0.88,503.5,11.8,0.32,0.15,26.9,0
0.89,495.9,11.7,0.315,0.15,26.8,0
0.9,488.3,11.6,0.31,0.15,26.8,0
0.91,426.3,10.6,0.27,0.15,26.6,0
0.92,364.2,9.54,0.231,0.15,26.3,0
0.93,302.2,8.51,0.191,0.15,26.1,0
0.94,269.5,7.91,0.17,0.15,26,0
0.95,251.5,7.52,0.159,0.15,25.9,0
0.96,233.5,7.12,0.148,0.15,25.9,0
0.97,206.9,6.37,0.131,0.15,25.7,0
0.98,163.2,4.9,0.103,0.15,25.3,0
0.99,119.5,3.42,0.0757,0.15,24.8,0
1,75.81,1.95,0.0481,0.15,24.3,0
