1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,exceedance
333,321,301.59999999999997,312,325,338.79999999999995,372.2,397.79999999999995,435,490.19999999999993,540.4,592.8,722.3999999999999,815.1999999999999,906.8,1004.9999999999999,1094,1440.3999999999999,2074.9999999999995,2294.7999999999997,3149.5999999999995,3536,4255.4,4510.2,4696.8,5139,5359.8,4885.2,4632.799999999999,4368.4,4013,3628.2,3329.2,2896,2490.8,2215,1941.1999999999998,1623.8,1340.1999999999998,1125.6,956.3999999999999,802.9999999999999,686.6,607.4,553.2,520.1999999999999,478.2,442.4,408.8,383.8,363.59999999999997,342.6,0.1
326.8399999999999,311.67999999999995,295.52,307.52,317,333.28,366.3599999999999,391.31999999999994,430.64,478.52,529.88,587.16,688.5199999999999,798.68,893.76,975.1999999999999,1068.6799999999998,1379.5199999999993,1923.2399999999982,2227.8799999999987,2968.8799999999974,3516.24,4198.639999999998,4463.44,4629.5999999999985,5043.079999999999,5338.08,4871.72,4486.2,4263.999999999999,3944.0399999999995,3573.52,3286.88,2882.3599999999997,2479.3599999999997,2177.2,1914.7599999999998,1618.76,1306.36,1105.12,901.88,770.7999999999998,679.56,603.92,549.16,511.19999999999993,469.91999999999996,439.64,407.88,382.52,357.28,340.03999999999996,0.11
311,301.55999999999995,292,303.91999999999996,316.79999999999995,328,346.63999999999993,378.71999999999997,427.96,474.55999999999995,528.52,580.76,662.92,788.76,891.3199999999999,961.3199999999999,1058.84,1241.9599999999996,1570.7599999999998,2003.7199999999996,2502.7999999999993,3424.8399999999992,3795.919999999999,4397.039999999998,4347.76,4896.44,5298.759999999999,4853.36,4467.399999999999,4043.52,3848.8,3547.48,3262.08,2840.52,2459.52,2163.92,1890.28,1615.1199999999997,1286.84,1083.08,900.92,739.8399999999999,668.56,595.76,542.8,497.5999999999999,461.96,436.71999999999997,406.84,378.91999999999996,351.96,332.96,0.12
311,291.44000000000005,292,302.08000000000004,312.20000000000005,328,338.36000000000007,372.28000000000003,427.04,464.44000000000005,517.48,575.24,661.08,783.24,875.6800000000001,945.6800000000001,1055.16,1195.0400000000004,1519.2400000000002,1928.2800000000004,2429.2000000000007,3306.1600000000008,3702.080000000001,4144.960000000002,4342.24,4883.56,5224.240000000001,4815.64,4338.600000000001,4032.48,3844.2,3535.52,3217.92,2829.48,2448.48,2162.08,1873.72,1571.8800000000003,1283.16,1061.92,899.08,736.1600000000001,658.44,590.24,538.2,488.4000000000001,461.04,430.28000000000003,403.16,377.08000000000004,351.04,332.04,0.13
301.32000000000005,290.12,291.12,298.48,311.12,326.24,334.48,371.12,420.84000000000003,463.12,511.72,572.36,660.12,748.6800000000002,861.8000000000001,936.2,1048.8400000000001,1148.1200000000003,1361.2400000000007,1822.0400000000004,2287.8400000000006,3265.8,3599.4400000000005,4042.4800000000005,4319.12,4774.76,5179.64,4608.960000000001,4331.24,4026.7200000000003,3804.4,3534.12,3152.6400000000003,2785,2441.84,2157.6,1867.72,1554.16,1247.8000000000002,1038.1200000000001,872.6000000000001,734.24,633.3600000000001,572.4000000000001,538,482.72,453.08000000000004,427.36,395.08000000000004,369.96000000000004,345.72,331.12,0.14
299.2,287.6,285.40000000000003,294.8,308.6,322,331.6,371,416.8,462.2,507,571.2,652.8000000000001,730.4000000000001,840.8000000000001,915.8000000000001,1047.2,1136.4,1281.6000000000001,1652.0000000000005,2245,3137.8000000000006,3569.2000000000003,3977.2000000000003,4307.2,4695.2,4934.000000000001,4551.400000000001,4259.8,4008.4,3770.2000000000003,3494.8,3123.2000000000003,2707.8,2358.6000000000004,2100.2000000000003,1760.6000000000004,1497.6000000000001,1240.6,1035,865.8,721.2,626,566,534,480.4,448.8,424.6,394,365,341.8,322.20000000000005,0.15
294.68,285.56,281.12,291.84000000000003,300.08000000000004,318.84000000000003,331,362.36,415.28,458.4,503.12,568.84,650.28,719.08,808.6400000000001,908.12,1042.68,1125.64,1264.12,1599.32,2185.7200000000003,3053,3367.0000000000005,3874.7200000000003,4211.400000000001,4621.4,4569.4400000000005,4521.68,4213.2,3962.2400000000002,3761.56,3475.64,3062.56,2686.4,2327.2,2032.72,1727.52,1471.04,1222.72,1035,859.24,714.4,612.76,563.56,526.52,479.28,442.96000000000004,414.64,385.36,359.68,337.4,317.84000000000003,0.16
291.08,284.36,279.36,289.72,296.36,312.88,329.72,357.08,412.44,456.36,498.8,564.8,635.28,714.08,780.0799999999999,893.56,1034.6,1120.08,1242.52,1583.76,2100.36,2809.9199999999996,3250.32,3818.88,4118.04,4583,4443.96,4484.2,4184.72,3928.72,3692.52,3454.08,3034.6,2624.2,2299.96,2006.24,1721.16,1459.6,1197.44,1033.08,853.16,711.72,606.72,562.36,516.96,472.6,440.36,406.52,381.36,357.36,335.36,311.88,0.17
289.44,282.32000000000005,278.44,287.32000000000005,293.20000000000005,308.88,329,354.32000000000005,402.6000000000002,450.9600000000001,495.88,553.4800000000002,624.76,704.0400000000002,758.8000000000002,873.1200000000002,991.8000000000009,1104.4400000000003,1219.8000000000002,1524.800000000001,2056.7200000000003,2667.0800000000004,3155.7600000000016,3709.560000000002,4014.8800000000015,4563.92,4396.320000000001,4366.080000000002,4070.8400000000024,3854.0400000000013,3627.120000000001,3383.5200000000013,3005.8000000000006,2582.1600000000003,2248.360000000001,1996.8400000000001,1687.0800000000006,1449.2800000000002,1186.44,1026.96,846.5200000000001,694.2000000000004,598.7200000000001,555.8400000000001,504.6000000000002,469,440,403.44,379.32000000000005,357,334.44,308.44,0.18
288.04,279.08000000000004,274.6400000000001,286,290.52,305.6,326.6,350.6,396,446.52,493.56000000000006,546,621.08,691.2400000000001,747.1200000000001,861.5600000000001,959.08,1092.52,1192.7600000000004,1483,1962.2000000000019,2645.8,3047.6400000000012,3572.5200000000013,3903.320000000001,4504.640000000001,4351.4400000000005,4256.240000000001,3965.4800000000005,3795.32,3546.0000000000014,3272.160000000001,2917.3600000000015,2558.7200000000003,2215.12,1952.6400000000008,1646.1600000000003,1411.3600000000006,1169.6800000000003,1020.6,840.6,680.52,592.52,543.8000000000002,498,468.52,434.2400000000001,401.08000000000004,377.52,353.6400000000001,330.1600000000001,308,0.19
287,275.8,271,286,288.40000000000003,301.8,323.6,346.8,391.2000000000001,445.20000000000005,489.6,544.8000000000001,616.2,683,742,856.4000000000001,948.2000000000002,1091.2,1170.2,1461.4000000000005,1848.0000000000005,2562.000000000002,2937.6000000000013,3474.600000000001,3833.4,4408.200000000001,4317.200000000001,4198.400000000001,3897.2000000000007,3727.800000000001,3471.8,3195,2841.8,2529.6000000000004,2209.6,1905.2,1614.6000000000004,1369.6000000000001,1145.2,1007.2000000000003,826.4000000000002,679.6,591.6,534.8000000000001,496.40000000000003,463.6000000000001,427.20000000000005,399,374.6,346.0000000000001,325.20000000000005,307.6,0.2
286.04,274,270.36,282.80000000000007,285.04,298.40000000000003,322.68,343.72,384,441.76000000000005,484.72,542.36,611.04,669.4400000000003,737.72,846.5200000000001,934.36,1076.2400000000002,1161.8400000000001,1417.1600000000003,1780.0400000000009,2410.2400000000007,2846.0800000000004,3393.040000000001,3790.2000000000007,4338.04,4249.400000000001,4157.4400000000005,3826.28,3637.4,3457.36,3150.040000000001,2824.0000000000005,2490.3200000000006,2202.48,1897.3600000000001,1589.8000000000002,1356.48,1132.44,989.4000000000001,808.6800000000001,674.5200000000001,586.8400000000001,532.6800000000001,490.1600000000001,456.04,425.36,398.36,370.68,340,323.36,306.36,0.21
283.76,273.52,269,275.52,282.76,294.76,321.28000000000003,340.28000000000003,383.04,435.32000000000005,481.04,540.76,604.2,646.76,734.04,835.8000000000001,930.84,1041.2400000000002,1151.56,1381.9200000000003,1682.2000000000003,2309.8400000000006,2814.44,3277.1600000000008,3722.76,4296.200000000001,4172.24,4116.240000000001,3808.88,3632.32,3450.7200000000003,3078.32,2782.56,2431.36,2185.6400000000003,1891.68,1579.4,1343.2400000000002,1125.8,982.4000000000001,805.1200000000001,663.32,577.52,530.5600000000001,481.52,453.52,423.76,396.76,369.76,340,321.76,304.52,0.22
283,272,269,273.04,280.88,293.36,318.84000000000003,337.04,379.68,429.68,477.52,539.52,588.36,645.2,729.5600000000001,830.88,920.0000000000001,1020.76,1143.3200000000002,1342.4800000000002,1647.68,2225.5200000000004,2777.8,3118.0800000000004,3698.6800000000003,4173.600000000001,4129.84,3982.0400000000004,3789.5600000000004,3619.48,3432.2400000000002,3070.76,2755.48,2399.04,2149.6000000000004,1873.3600000000001,1567.3600000000001,1323.24,1121.52,968.2800000000001,792.0000000000001,656.88,575.6800000000001,525.84,479.84000000000003,451.84000000000003,422.68,395.52,368.52,339.84000000000003,320.84000000000003,302.84000000000003,0.23
283,271.92,269,267.92,275,289.76,316.8,331.92,377.68,427.36,474.76,536.84,584.44,640.84,721.6,824.6,898.52,1008.52,1122.24,1298.52,1644,2114.88,2757.8,3041.08,3670.08,3907.16,4002.68,3863.04,3737.84,3578.48,3419.88,3058.92,2734.76,2372.76,2115.44,1848.68,1562.72,1312.56,1118.2,953.44,770.12,650.28,573.6800000000001,524.92,478.6,450.28000000000003,420.92,392.92,365.92,338.68,319.92,301.84000000000003,0.24
283,271,269,267,275,287,303,331,374,420,472,535,578,639,717,820,893,1003,1102,1247,1621,2079,2721,2996,3602,3886,3999,3760,3713,3561,3384,3058,2709,2370,2109,1845,1548,1296,1109,947,760,642,570,524,474,442,420,392,365,335,319,300,0.25
282.08,269.15999999999997,269,267,271.32,278.71999999999997,303,323.64,366.64,420,471.08,529.48,577.08,635.3199999999999,715.16,792.4,886.56,993.8,1084.52,1236.8799999999999,1577.76,2032.08,2671.3199999999997,2957.36,3510.9199999999996,3830.7999999999997,3903.3199999999997,3746.2,3588.7999999999997,3541.68,3380.32,2982.56,2688.7599999999998,2348.84,2098.88,1838.56,1542.48,1295.08,1090.6,915.7199999999999,741.5999999999999,636.48,562.64,522.16,473.08,440.15999999999997,419.08,391.08,360.4,335,319,300,0.26
278.64,268.15999999999997,267.32,267,271,273.79999999999995,300.48,323,366,417.48,460.91999999999996,516.4,571.12,627.4399999999999,705.76,788.3199999999999,880.12,993,1082.16,1228.44,1568.96,1989.36,2577.9599999999996,2869.9999999999995,3445.04,3799.96,3882.4,3734.92,3483.0799999999995,3526.56,3357.3199999999997,2943.24,2629.04,2341.96,2082.88,1832.12,1539.48,1251.3199999999997,1056.2399999999998,905.4399999999999,729.0799999999999,628.4399999999999,559.48,522,467.96,439.15999999999997,417.32,386.79999999999995,359.15999999999997,335,316.48,300,0.27
277.24,267.24,265.48,267,267.96,271.48,293.91999999999996,321.48,363.71999999999997,414.71999999999997,452.15999999999997,512.48,564.68,621.4399999999999,700.1999999999999,770.5199999999999,869.8799999999999,971.7199999999998,1072.8799999999999,1191.2799999999997,1539.12,1959.1999999999998,2456.879999999999,2849.44,3394.4799999999996,3764.6,3857.2,3705.64,3453.6,3452.5599999999995,3327.9199999999996,2921.7999999999997,2608.88,2333.4,2073.92,1820.36,1520.7599999999998,1230.84,1046.96,882.7199999999998,713.3199999999999,621.68,558.24,511.3599999999999,465.48,436.71999999999997,410.15999999999997,378.4,352.91999999999996,334.24,315.24,296.2,0.28
277,266.32,264.32,265.64,266.32,269.64,290.64,320.32,357.55999999999995,411.96,445.91999999999996,504.5199999999999,556.1999999999999,618.64,688.8,761.5999999999999,856.1199999999999,963.64,1066.6,1177.96,1469.4799999999993,1950.6399999999999,2422.64,2839.16,3296.3199999999993,3745.48,3820.08,3652.1199999999994,3431.64,3384.4399999999996,3311.84,2904.08,2585.6,2301.7599999999998,2064.52,1805.4399999999998,1506.1599999999999,1218.84,1043.28,873.28,701.52,609.8,556.64,498.4799999999999,462.96,431.91999999999996,405.96,373.96,350.32,333.32,312.96,295,0.29
273.99999999999994,265.4,264,261.99999999999994,263.59999999999997,268.4,288.2,319.4,348.9999999999999,406.79999999999995,442.79999999999995,499.79999999999995,550.5999999999999,616.1999999999999,676.1999999999999,750.3999999999999,848.5999999999999,956.3999999999999,1056.6,1167.9999999999998,1432.6,1950,2372.1999999999994,2818.2,3254.2,3735.6,3789.7999999999997,3607.5999999999995,3421.2,3361.8,3275.5999999999995,2851.7999999999993,2567,2277.2,2059.2,1794,1477.9999999999995,1213.8,1034.1999999999998,859.3999999999999,690.8,602.5999999999999,547.5999999999999,491.59999999999997,462,428.79999999999995,401.4,373,348.79999999999995,328.79999999999995,310.79999999999995,295,0.3
272,263.44,262.96,258.96,260.96,267.48,287,317.96,343.44,404,440.96,497.44,548.48,606.68,670.48,743.48,842.3199999999999,931.1999999999998,1036.9599999999998,1153.6799999999998,1403.08,1912.5599999999997,2338.48,2777.3599999999997,3218.68,3722.12,3735.3199999999997,3555.6,3411.16,3359.44,3172.3599999999997,2815.2799999999997,2537.6,2268.96,2050.2,1786.36,1454.2,1212.48,1023.28,840.5999999999999,686,595.28,542,487.91999999999996,455.76,425.4,396.91999999999996,371.96,347.48,325.48,308.96,291.88,0.31
271.56,262,260.68,256.24,259.56,266.56,286.56,317,341.56,402.24,439.12,494.24,547.56,598.56,668.68,738.5999999999999,837.56,909.36,1019.16,1141.6,1376.6,1869.6399999999999,2300.1599999999994,2749.12,3163.68,3634.2399999999993,3649.2399999999993,3501.7599999999998,3388.04,3347.44,3068.8399999999997,2807.36,2513.36,2267.12,2034.6399999999999,1775.52,1446.56,1208.04,1016.68,824.8399999999999,686,589.12,538.48,486,449.56,422.56,394.12,369.24,345.68,324.56,304.47999999999996,285.91999999999996,0.32
269.91999999999996,261.64,258.28,253.64,258.64,265.64,285.28,316.28,341,396.0399999999999,436.91999999999996,486.2399999999999,543.76,591.5199999999999,664.1199999999999,730.1199999999999,834.4799999999999,904.1999999999999,1004.3599999999999,1125.5599999999997,1362.36,1857.56,2230.0399999999995,2735.3999999999996,3133.64,3529.3199999999997,3571.5599999999995,3464.8399999999997,3363.24,3317.4399999999996,3029.7599999999998,2783.4799999999996,2507.48,2262.04,2019.6799999999998,1748.7199999999998,1445.28,1194.36,1011.76,814.1199999999999,679.5199999999999,588,532.1999999999999,483.84,448.28,420.55999999999995,391.91999999999996,367,342.2,323.28,300,281.28,0.33
267.15999999999997,261,256.15999999999997,251.59999999999997,256.59999999999997,264.44,283.44,314.44,340.44,389,434.15999999999997,475.15999999999997,537.72,579.16,658.16,724.72,821.5999999999998,898.4799999999999,988.16,1105.04,1327.3999999999994,1797.5999999999983,2186.52,2695.9199999999996,3127.68,3518.48,3530.56,3444.44,3339.5599999999995,3284.92,3002.439999999999,2746.44,2483.1199999999994,2254.16,2011.16,1716.8799999999999,1442.32,1176.48,1004.5999999999999,807.5999999999999,663.7999999999998,586.3199999999999,528.4399999999999,478.88,446.44,417.15999999999997,389.71999999999997,365.31999999999994,337.88,319.75999999999993,298.03999999999996,277.4799999999999,0.34
264.8,260.8,252.8,247.60000000000002,252.4,262.6,281.40000000000003,312.6,339,388,432,472.8,535.6,577,655.6,723.4,799.2,890,983.0000000000001,1093.4,1276.4,1649.8,2165,2649.4,3103.4,3502,3511.6,3439.8,3297.2000000000003,3276.8,2943,2744.6,2430.2,2244.6000000000004,2005.6000000000001,1711.2,1437,1169.6,1000.6,803,653,581.6,526.8,475.40000000000003,444.20000000000005,415,388.20000000000005,360,334.40000000000003,314,292.40000000000003,270.6,0.35
263.52,260,247.4,245.88,249.76,261,279,310.88,338.88,384,432,471.76,529.52,576.4,651.84,719.08,795.28,880.9200000000001,969.2,1066.04,1270.88,1642.64,2123.08,2635.16,3058.48,3449.1600000000003,3502,3425.8,3263.84,3270.84,2924.48,2735.6800000000003,2419.28,2213.08,1990.2,1697.1200000000001,1427.0000000000002,1166.2,997.32,798.28,652.88,578.32,525.52,473,440.88,414.88,384.76,355.76,331.64,313.76,290,269,0.36
260,259.68,242.8,244.8,247.96,260.8,278.92,309.72,337.8,383.8,431.92,469.92,525.84,571.76,635.84,705,789.5600000000001,872.96,955.2,1058.88,1246.3600000000001,1595.44,2108.28,2604.28,3039.96,3349.76,3501.08,3415.76,3246.56,3230.6,2905.6,2679.68,2391.48,2198.48,1975.76,1675.88,1382.28,1152.3600000000001,984.36,792.8,651.96,565.92,521.92,472.92,440,413.92,382.96,353.92,328.96,312,289.96,268.96,0.37
260,252.32,238.2,240.2,247.04,256.2,277.08,303.28,333.2,379.2,430.08,468.08,522.16,566.24,632.16,705,779.4399999999999,872.04,936.8,1056.12,1208.6399999999999,1582.56,2091.72,2541.72,3039.04,3229.24,3479.92,3387.24,3213.44,3175.4,2896.4,2626.32,2379.52,2186.52,1947.24,1673.12,1365.72,1137.6399999999999,969.64,788.2,651.04,564.08,520.08,471.08,440,412.08,382.04,352.08,328.04,312,289.04,268.04,0.38
258.24,251.12,238,239.12,246.12,255.12,274.36,302.12,326.84,377.24,423.84,464.48,499.99999999999994,563.36,618.8,701.48,760.52,850.8799999999999,932.48,1053.36,1190.28,1537.12,2083.96,2498.52,3035.48,3218.72,3427.08,3295.3599999999997,3171.52,3168.6,2877.52,2618.72,2369.32,2165.7599999999998,1939.84,1651.8799999999999,1363.24,1135.24,963.72,773.04,648.36,561.36,514.72,469.24,439.12,411.12,376.71999999999997,351.12,327.12,304.96,286.36,267.12,0.39
251.59999999999997,246.2,236.39999999999998,235.79999999999998,245.2,254.2,274,298.79999999999995,325.2,373.79999999999995,417.4,458.4,489.79999999999995,561.4,613,691.4,753.1999999999999,839.1999999999999,927.1999999999999,1041,1185.6,1527,2080.6,2447.3999999999996,2970.9999999999995,3191.6,3358.3999999999996,3207.7999999999997,3148.4,3086.3999999999996,2874.2,2594.7999999999997,2362.4,2160.6,1916.6,1637,1360.6,1135,946.1999999999999,754.1999999999999,630.3999999999999,558.6,510.79999999999995,467.4,437.4,410.2,373.59999999999997,349.4,326.2,303.2,284.4,266.2,0.4
247.84000000000003,243.56,236,235,243.56,254,271.84000000000003,298,325,371.56,411.68000000000006,456.28000000000003,488,554.5200000000001,609.84,684.6800000000001,749.12,836.28,924.5600000000001,1030.8000000000002,1163.4000000000003,1519.52,2067.04,2384.8800000000006,2863.560000000001,3168.44,3325,3158.0400000000004,3141.12,3060.2400000000002,2867.52,2587.56,2357.4,2154.96,1907.4,1623.2,1357.84,1119.88,931.9200000000001,744.24,624.5600000000001,558,507.12,464.12,434.12,407.12,372.28000000000003,348.28000000000003,323.84000000000003,300.12,281.84000000000003,266,0.41
246.36,241.08,236,233.08,243,252.72000000000003,270.36,296.08000000000004,323.72,370.36,409.36,449.6000000000001,486.72,544.32,605.1600000000001,679.1600000000001,745.44,834.72,915.0400000000001,1019.0400000000001,1152.44,1515.08,2058.8,2359.88,2792.1600000000003,3135.1200000000003,3246.960000000001,3121.0400000000004,3124.6400000000003,3048.4,2854.12,2565.2400000000002,2335.5200000000004,2142.12,1893.8400000000001,1590.8400000000004,1341.0000000000002,1098.0000000000002,928,733.0400000000001,620.1600000000001,554.8000000000001,506,462.36,432.36,403.44000000000005,370.72,344.16,319.16,298.36,281,265.36,0.42
246,237.76000000000002,236,231.44,242.44,252,270,293.32,321.88,369.44,408.44,443.20000000000005,486,539.44,600.2,665.8000000000001,742.32,829.52,904.4000000000001,1011.76,1139.24,1505.6000000000001,2050.84,2348.6,2761.36,3112.16,3162.2000000000003,3107,3112.08,3035.7200000000003,2838.48,2541.2400000000002,2319.52,2132.64,1864.6000000000001,1570.52,1311.2800000000002,1085.64,925.76,723.52,616.88,545.72,492.0000000000001,459.76,429.76,402,368.88,340.32,317,295.20000000000005,279.88,263.88,0.43
246,235.04000000000002,234.56,230.52,238.64000000000001,251.04000000000002,268.08000000000004,292,321,366.12,408,440.52,485.04,539,595.6,656.04,737.64,818.32,896.64,1005.6800000000001,1127.1200000000001,1490.3600000000001,2041.68,2333.84,2727.0800000000004,3094.96,3126.52,3106.52,3094.12,3016.56,2826.2,2529.6,2313.12,2115.12,1827.8000000000002,1563.64,1292.6,1079.64,914.4000000000001,718.08,615.52,537.12,477.64000000000004,454.64000000000004,428,401.04,368,339,316.04,292.52,277.56,262.52,0.44
245.6,234,230.20000000000002,229.6,234.6,248.4,265.6,290.8,321,361.8,407.6,438.8,484,535.8,590.2,652.2,728,806.8,892.2,998.2,1121.6,1462.2,2017,2301,2685.8,3031,3099.2000000000003,3094.8,3069.2,3000.8,2786.6,2519.4,2302,2095.4,1804.6,1549.2,1283.2,1076,900,716,611.4,530,472,445.8,422.8,397.2,367.2,338.2,314.6,291.2,275.6,262,0.45
