Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,900.2,32.9,0.571,0.43,44.3,0.4
0.01,894.9,32.8,0.568,0.403,44.3,0.375
0.02,889.5,32.6,0.564,0.376,44.2,0.351
0.03,884.2,32.4,0.561,0.349,44.2,0.326
0.04,876.4,32.3,0.556,0.336,44,0.28
0.05,867.3,32.1,0.55,0.33,43.6,0.223
0.06,858.3,31.9,0.545,0.324,43.2,0.167
0.07,850.8,31.8,0.54,0.316,43,0.128
0.08,846.3,31.8,0.537,0.304,42.9,0.128
0.09,841.8,31.7,0.534,0.292,42.8,0.127
0.1,837.3,31.7,0.531,0.28,42.7,0.126
0.11,835.5,31.6,0.53,0.274,42.7,0.124
0.12,833.8,31.6,0.529,0.268,42.6,0.121
0.13,832,31.5,0.527,0.262,42.6,0.119
0.14,831,31.4,0.527,0.26,42.6,0.111
0.15,830.5,31.3,0.526,0.26,42.6,0.101
0.16,829.9,31.2,0.526,0.26,42.6,0.0915
0.17,829,31.1,0.526,0.256,42.6,0.0847
0.18,827.4,31.1,0.525,0.244,42.6,0.0838
0.19,825.9,31.1,0.524,0.232,42.5,0.083
0.2,824.3,31.1,0.523,0.22,42.5,0.0822
0.21,823.2,30.5,0.522,0.217,42.2,0.0748
0.22,822.1,29.9,0.521,0.214,41.8,0.0674
0.23,821.1,29.3,0.52,0.211,41.5,0.06
0.24,815.5,29,0.517,0.21,41.3,0.0559
0.25,807.7,28.9,0.512,0.21,41.2,0.0534
0.26,799.9,28.8,0.507,0.21,41.1,0.051
0.27,794.6,28.4,0.504,0.209,40.8,0.0477
0.28,794.3,27.5,0.504,0.206,40.2,0.0427
0.29,793.9,26.6,0.503,0.203,39.7,0.0378
0.3,793.6,25.7,0.503,0.2,39.1,0.0329
0.31,787.1,25.2,0.499,0.2,39,0.0321
0.32,780.5,24.7,0.495,0.2,38.9,0.0312
0.33,774,24.3,0.49,0.2,38.7,0.0304
0.34,771.7,23.8,0.489,0.2,38.3,0.0296
0.35,771.5,23.5,0.489,0.2,37.7,0.0288
0.36,771.2,23.1,0.489,0.2,37.1,0.0279
0.37,770.7,22.7,0.489,0.199,36.6,0.0274
0.38,769.7,22.4,0.488,0.196,36.4,0.0274
0.39,768.6,22,0.488,0.193,36.1,0.0274
0.4,767.5,21.7,0.487,0.19,35.9,0.0274
0.41,765.3,21.7,0.485,0.19,35.8,0.0266
0.42,763,21.7,0.484,0.19,35.7,0.0258
0.43,760.8,21.7,0.482,0.19,35.6,0.0249
0.44,758.5,21.7,0.481,0.188,35.5,0.0247
0.45,756.3,21.6,0.479,0.185,35.3,0.0247
0.46,754,21.5,0.478,0.182,35.1,0.0247
0.47,751.4,21.5,0.476,0.18,35,0.0241
0.48,748.2,21.3,0.474,0.18,35,0.0225
0.49,745,21.2,0.472,0.18,34.9,0.0208
0.5,741.8,21.1,0.47,0.18,34.9,0.0192
0.51,736.6,21,0.467,0.18,34.8,0.0192
0.52,731.5,20.9,0.464,0.18,34.8,0.0192
0.53,726.3,20.7,0.461,0.18,34.7,0.0192
0.54,721,20.7,0.458,0.178,34.7,0.0186
0.55,715.7,20.6,0.454,0.175,34.7,0.0178
0.56,710.4,20.5,0.45,0.172,34.7,0.017
0.57,706.4,20.3,0.448,0.17,34.6,0.0162
0.58,705.1,19.5,0.447,0.17,34.2,0.0153
0.59,703.9,18.8,0.447,0.17,33.9,0.0145
0.6,702.6,18,0.446,0.17,33.5,0.0137
0.61,700.6,17.9,0.445,0.17,33.2,0.0129
0.62,698.7,17.9,0.443,0.17,32.8,0.0121
0.63,696.8,17.8,0.442,0.17,32.5,0.0112
0.64,687.6,17.6,0.436,0.17,32.3,0.0104
0.65,674.9,17.4,0.427,0.17,32.1,0.00959
0.66,662.1,17.1,0.419,0.17,32,0.00877
0.67,652.7,16.7,0.413,0.17,31.8,0.00822
0.68,650,16.1,0.412,0.17,31.7,0.00822
0.69,647.4,15.6,0.41,0.17,31.5,0.00822
0.7,644.7,15,0.409,0.17,31.4,0.00822
0.71,644,14.9,0.408,0.167,31.1,0.00575
0.72,643.3,14.8,0.408,0.164,30.9,0.00329
0.73,642.6,14.6,0.407,0.161,30.6,0.000822
0.74,640.2,14.6,0.406,0.16,29.9,0
0.75,637,14.6,0.404,0.16,29.1,0
0.76,633.7,14.5,0.402,0.16,28.3,0
0.77,630.5,14.5,0.4,0.16,27.7,0
0.78,627.5,14.4,0.398,0.16,27.6,0
0.79,624.6,14.4,0.396,0.16,27.5,0
0.8,621.6,14.3,0.394,0.16,27.4,0
0.81,586.3,13.5,0.372,0.157,27.1,0
0.82,551.1,12.8,0.35,0.154,26.7,0
0.83,515.9,12.1,0.327,0.151,26.4,0
0.84,502.8,11.8,0.319,0.15,26.2,0
0.85,500.8,11.8,0.318,0.15,26,0
0.86,498.7,11.7,0.316,0.15,25.8,0
0.87,494.5,11.7,0.313,0.15,25.7,0
0.88,485.6,11.5,0.308,0.15,25.6,0
0.89,476.8,11.4,0.302,0.15,25.6,0
0.9,468,11.3,0.297,0.15,25.5,0
0.91,414.8,10.4,0.263,0.15,25.5,0
0.92,361.6,9.54,0.229,0.15,25.5,0
0.93,308.4,8.66,0.195,0.15,25.5,0
0.94,272.8,8.02,0.173,0.15,25.4,0
0.95,245.9,7.49,0.156,0.15,25.3,0
0.96,219,6.95,0.139,0.15,25.2,0
0.97,188,6.11,0.12,0.15,25,0
0.98,148.7,4.64,0.0946,0.15,24.7,0
0.99,109.5,3.18,0.0696,0.15,24.3,0
1,70.19,1.71,0.0445,0.15,24,0
